source,destination,protocol,chunkSize,tCount,fileSize,retransmits,connectTime,requestTime,receiveTime
192.168.0.1,www.amazon.com,HTTP/1.1,104,10,418,2,0.000434,0.000050,0.000013
192.168.0.1,www.amazon.com,HTTP/1.0,105,11,419,2,0.000451,0.000059,0.000013
192.168.0.1,www.amazon.com,HTTP/1.1,105,11,419,2,0.000430,0.000078,0.000010
192.168.0.1,www.amazon.com,HTTP/1.0,106,10,419,2,0.000475,0.000058,0.000013
192.168.0.1,www.amazon.com,HTTP/1.1,106,10,418,2,0.000510,0.000048,0.000011
192.168.0.1,www.amazon.com,HTTP/1.0,107,10,419,2,0.000439,0.000056,0.000012
192.168.0.1,www.amazon.com,HTTP/1.1,107,10,418,2,0.000444,0.000048,0.000008
192.168.0.1,www.amazon.com,HTTP/1.0,108,11,419,2,0.000431,0.000060,0.000010
192.168.0.1,www.amazon.com,HTTP/1.1,108,11,419,2,0.000421,0.000051,0.000011
192.168.0.1,www.amazon.com,HTTP/1.0,109,10,418,2,0.000436,0.000051,0.000012
192.168.0.1,www.amazon.com,HTTP/1.1,109,10,419,2,0.000602,0.000052,0.000011
192.168.0.1,www.amazon.com,HTTP/1.0,110,10,419,2,0.000836,0.000432,0.000013
192.168.0.1,www.amazon.com,HTTP/1.1,110,10,419,2,0.000434,0.000047,0.000019
192.168.0.1,www.amazon.com,HTTP/1.0,111,11,419,2,0.000422,0.000092,0.000013
192.168.0.1,www.amazon.com,HTTP/1.1,111,11,419,2,0.000435,0.000057,0.000011
192.168.0.1,www.amazon.com,HTTP/1.0,112,10,419,2,0.000442,0.000053,0.000012
192.168.0.1,www.amazon.com,HTTP/1.1,112,10,419,2,0.000453,0.000044,0.000012
192.168.0.1,www.amazon.com,HTTP/1.0,113,10,419,2,0.000494,0.000051,0.000012
192.168.0.1,www.amazon.com,HTTP/1.1,113,10,419,2,0.000448,0.000037,0.000008
192.168.0.1,www.amazon.com,HTTP/1.0,114,10,419,2,0.000433,0.000058,0.000010
192.168.0.1,www.amazon.com,HTTP/1.1,114,10,418,2,0.000443,0.000053,0.000010
192.168.0.1,www.amazon.com,HTTP/1.0,115,11,419,2,0.000439,0.000059,0.000011
192.168.0.1,www.amazon.com,HTTP/1.1,115,11,419,2,0.000485,0.000058,0.000009
192.168.0.1,www.amazon.com,HTTP/1.0,116,11,418,2,0.000450,0.000044,0.000011
192.168.0.1,www.amazon.com,HTTP/1.1,116,11,419,2,0.000427,0.000133,0.000010
192.168.0.1,www.amazon.com,HTTP/1.0,117,11,418,2,0.000432,0.000050,0.000012
192.168.0.1,www.amazon.com,HTTP/1.1,117,11,419,2,0.000449,0.000334,0.000008
192.168.0.1,www.amazon.com,HTTP/1.0,118,11,418,2,0.000446,0.000042,0.000012
192.168.0.1,www.amazon.com,HTTP/1.1,118,11,418,2,0.000516,0.000070,0.000013
192.168.0.1,www.amazon.com,HTTP/1.0,119,11,418,2,0.000460,0.000120,0.000008
192.168.0.1,www.amazon.com,HTTP/1.1,119,11,419,2,0.000400,0.000050,0.000009
192.168.0.1,www.amazon.com,HTTP/1.0,120,11,419,2,0.000430,0.000054,0.000013
192.168.0.1,www.amazon.com,HTTP/1.1,120,11,419,2,0.000470,0.000045,0.000010
